proton_number,neutron_number,energy,converged,accuracy,chemical-pot_n,chemical-pot_p,Fermi-level_n,Fermi-level_p,pairing-gap_n,pairing-gap_p,pairing-cutoff,pairing-energy_n,pairing-energy_p,pairing-energy_t,effective-strength-G_n,effective-strength-G_p,LN-chemical-pot_n,LN-chemical-pot_p,LN-energy_n,LN-energy_p,LN-energy_t,rms-radius_n,rms-radius_p,rms-radius_t,charge-radius,nuclear-radius,LN-rms-radius_n,LN-rms-radius_p,LN-rms-radius_t,LN-charge-radius,LN-nuclear-radius,beta2-deformation_n,beta2-deformation_p,beta2-deformation_t,LN-beta2-deformation_n,LN-beta2-deformation_p,LN-beta2-deformation_t,dipole-moment_n,dipole-moment_p,dipole-moment_t,quadrupole-moment_n,quadrupole-moment_p,quadrupole-moment_t,LN-quadrupole-moment_n,LN-quadrupole-moment_p,LN-quadrupole-moment_t,octupole-moment_n,octupole-moment_p,octupole-moment_t,hexadecapole-moment_n,hexadecapole-moment_p,hexadecapole-moment_t,LN-hexadecapole-moment_n,LN-hexadecapole-moment_p,LN-hexadecapole-moment_t,q5-moment_n,q5-moment_p,q5-moment_t,q6-moment_n,q6-moment_p,q6-moment_t,q7-moment_n,q7-moment_p,q7-moment_t,q8-moment_n,q8-moment_p,q8-moment_t,kinetic-energy_n,kinetic-energy_p,kinetic-energy_t,volume-energy,rho-tau-energy,rho-rho-energy,surface-energy,rho-Delta-rho-energy,(Nabla-rho)^2-energy,spin-orbit-energy,rho-Nabla-J-energy,Nabla-rho-J-energy,coulomb-energy,direct-coulomb,exchange-coulomb,pairing-coulomb,tensor-energy,direct-hartree,extra-energy,external-field-energy,entropy_n,entropy_p,entropy_t
8,2,-13.150788,True,7.3477e-06,-24.019501,3.687488,-24.019501,3.687488,1.501826,-0.7962739999999999,60.0,-1.609518,-1.587115,-3.1966330000000003,-1.401339,-0.3995,2.873081,0.793457,-2.6900310000000003,-1.737559,-4.427589,2.141812,3.672342,3.4214550000000004,3.776119,2.585322,2.08343,3.588563,3.34221,3.694694,2.585322,-0.001157,-0.04304,-0.039757,-0.000796,-0.030309,-0.028015,0.0,0.0,0.0,-0.000134,-0.058581,-0.058715,-8.7e-05,-0.039392,-0.039479,0.0,0.0,0.0,0.0,0.00117,0.00117,0.0,0.001227,0.001227,0.0,0.0,0.0,-0.0,-0.000279,-0.000279,0.0,0.0,0.0,0.0,0.00022,0.00022,24.596494,77.794413,102.390907,-130.072911,-1.364389,-128.708522,13.683720999999998,13.683720999999998,0.0,-2.109557,-2.109557,0.0,10.581275,12.736974,-2.1556990000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,4,-55.151707,True,7.9471e-06,-20.481575,1.275668,-20.481575,1.275668,1.491147,1.097552,60.0,-2.455188,-2.170685,-4.625873,-0.905641,-0.554949,0.779323,1.149065,-1.701684,-2.186877,-3.888561,2.34112,3.030776,2.819696,3.151119,2.747314,2.33176,2.966679,2.77125,3.0895200000000003,2.747314,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,61.796351,106.113398,167.909749,-245.746836,-1.363555,-244.383281,24.539691,24.539691,0.0,-5.950986,-5.950986,0.0,12.61111,15.188376000000002,-2.577267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6,-94.06218,True,2.266e-06,-16.670118,-2.577984,-16.670118,-2.577984,1.206705,1.316272,60.0,-1.994032,-2.7776650000000003,-4.7716970000000005,-0.730248,-0.623751,1.204559,1.311072,-1.976069,-2.285241,-4.261309,2.492372,2.742858,2.638421,2.870226,2.892171,2.483804,2.7201310000000003,2.621458,2.8485150000000004,2.892171,0.000433,0.001908,0.001344,0.000466,0.001193,0.000913,0.0,0.0,0.0,0.000204,0.001449,0.0016530000000000002,0.000217,0.000891,0.001108,0.0,0.0,0.0,-0.0,7.000000000000003e-06,7.000000000000003e-06,-0.0,7.000000000000003e-06,7.000000000000003e-06,0.0,0.0,0.0,0.0,-3e-06,-3e-06,0.0,0.0,0.0,0.0,1e-06,1e-06,95.572632,121.539927,217.112558,-340.137873,-1.044286,-339.093587,32.311393,32.311393,0.0,-7.824972,-7.824972,0.0,13.509721,16.291234,-2.781513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,-121.756202,True,6.6520000000000025e-06,-10.443151,-7.357183,-10.443151,-7.357183,1.035355,1.312064,60.0,-1.885,-2.748354,-4.633353,-0.568679,-0.62638,1.419737,1.382199,-1.898885,-2.24174,-4.140625,2.663979,2.680775,2.67239,2.805789,3.023811,2.650226,2.664674,2.65746,2.79041,3.023811,-0.000193,-0.00024900000000000004,-0.000221,-0.000133,-0.000168,-0.000151,0.0,0.0,0.0,-0.000138,-0.000181,-0.000319,-9.4e-05,-0.000121,-0.000215,0.0,0.0,0.0,0.0,1e-06,1e-06,1e-06,2e-06,3e-06,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,124.78236499999998,124.771824,249.55419,-407.950828,-0.948351,-407.002476,36.617569,36.617569,0.0,-4.841069,-4.841069,0.0,13.637914000000002,16.46319,-2.825276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,10,-136.167693,True,8.2186e-06,-6.472356,-11.68652,-6.472356,-11.68652,1.203222,1.267203,60.0,-3.10439,-2.633677,-5.738067,-0.466353,-0.609719,0.410652,1.423162,-1.221607,-2.19164,-3.413247,2.8263,2.674877,2.760027,2.794967,3.14489,2.818264,2.660343,2.749197,2.781061,3.14489,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.643949,124.699599,290.343548,-463.225614,-1.56592,-461.659693,40.290247,40.290247,0.0,-8.012353,-8.012353,0.0,13.587792000000002,16.412653,-2.824861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,12,-147.659822,True,6.3736e-06,-5.131762,-15.417649,-5.131762,-15.417649,1.246772,1.197097,60.0,-3.728959,-2.451723,-6.180682,-0.416857,-0.584503,0.378259,1.445608,-1.432965,-2.108001,-3.5409660000000005,2.979619,2.686993,2.866156,2.80139,3.257301,2.967997,2.673354,2.853793,2.78831,3.257301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,204.545026,123.282407,327.827433,-510.673179,-2.87887,-507.794309,43.571756,43.571756,0.0,-12.150888,-12.150888,0.0,13.486704,16.295837,-2.809133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,14,-157.254306,True,9.6378e-06,-3.932905,-18.559643,-3.932905,-18.559643,1.000242,1.107587,60.0,-2.690782,-2.186603,-4.877383999999998,-0.371819,-0.56103,0.518178,1.461963,-1.529701,-1.997317,-3.527019,3.133351,2.706569,2.985226,2.815021,3.362447,3.119176,2.6937,2.971515,2.80265,3.362447,0.0,1e-06,1e-06,1e-06,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,1e-06,1e-06,0.0,1e-06,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,237.049271,121.167939,358.217209,-551.395951,-4.550059,-546.845892,46.314949,46.314949,0.0,-15.355731,-15.355731,0.0,13.369622,16.156664000000006,-2.787042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,16,-164.034053,True,6.9311e-06,-1.938455,-21.085464,-1.938455,-21.085464,0.784363,1.06295,60.0,-1.931931,-2.098743,-4.0306739999999985,-0.31845100000000004,-0.538352,0.870553,1.467291,-1.658734,-1.949962,-3.608696,3.3020410000000004,2.73535,3.124585,2.837594,3.461399,3.295543,2.722793,3.116345,2.825491,3.461399,-0.0029100000000000003,-0.000153,-0.002206,-0.002757,-0.000129,-0.002088,0.0,0.0,0.0,-0.006405,-0.000115,-0.006520000000000001,-0.006043,-9.7e-05,-0.00614,0.0,0.0,0.0,-0.000174,-0.0,-0.000175,-0.000181,-0.0,-0.000181,0.0,0.0,0.0,9.1e-05,0.0,9.1e-05,0.0,0.0,0.0,5.600000000000001e-05,0.0,5.600000000000001e-05,263.081122,118.522918,381.60404,-583.335312,-6.209569,-577.1257429999997,47.693916,47.693916,0.0,-15.578716,-15.578716,0.0,13.221388,15.977797,-2.756409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,18,-165.49071899999996,True,6.2772000000000015e-06,-0.28499800000000003,-23.155877,-0.28499800000000003,-23.155877,0.655961,1.02694,60.0,-1.594279,-2.03201,-3.626289,-0.269893,-0.518996,0.538632,1.478497,-1.282212,-1.925028,-3.207239,3.487773,2.780558,3.286418,2.876157,3.554995,3.47315,2.768168,3.272448,2.86418,3.554995,-0.004516,0.00013700000000000002,-0.003491,-0.004081,0.000101,-0.00316,0.0,0.0,0.0,-0.012476,0.000107,-0.012369,-0.011178,7.8e-05,-0.0111,0.0,0.0,0.0,-0.000276,1e-06,-0.000276,-0.000405,1e-06,-0.000405,0.0,0.0,0.0,0.000179,-0.0,0.000179,0.0,0.0,0.0,0.000117,0.0,0.000117,282.467152,114.680234,397.147387,-605.365162,-7.520860000000001,-597.844302,47.348141,47.348141,0.0,-10.784347,-10.784347,0.0,12.99679,15.707824,-2.711034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,20,-165.130675,True,9.0052e-06,0.5256810000000001,-24.702147,0.5256810000000001,-24.702147,0.631717,1.014572,60.0,-1.7076790000000002,-2.042386,-3.750065,-0.233689,-0.503997,0.498178,1.481073,-1.238299,-1.926502,-3.164801,3.692549,2.820843,3.465935,2.910138,3.643907,3.661346,2.80842,3.439304,2.898099,3.643907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,300.492168,111.483293,411.975461,-622.982234,-8.694297,-614.287937,46.781054,46.781054,0.0,-6.796036999999999,-6.796036999999999,0.0,12.805947,15.478095,-2.6721470000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,22,-163.099119,True,4.8904e-06,1.111582,-25.577109,1.111582,-25.577109,0.551636,0.973278,60.0,-1.572016,-1.923086,-3.495103,-0.193575,-0.492578,0.329363,1.48319,-0.986833,-1.879314,-2.866147,3.931455,2.8418490000000003,3.672639,2.925548,3.728679,3.927543,2.829461,3.667015,2.913516,3.728679,-0.024901,-0.0035020000000000003,-0.021484,-0.028384,-0.002839,-0.024328,0.0,0.0,0.0,-0.106821,-0.002854,-0.109675,-0.121518,-0.002294,-0.123812,0.0,0.0,0.0,0.0034240000000000004,9e-06,0.003433,0.003647,8e-06,0.003655,0.0,0.0,0.0,-0.001424,-0.0,-0.001424,0.0,0.0,0.0,0.001242,0.0,0.001242,317.78671,109.572642,427.359352,-637.3895809999998,-9.738806,-627.650776,46.295612,46.295612,0.0,-5.72144,-5.72144,0.0,12.718189,15.370403,-2.652214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,24,-160.466002,True,7.5552e-06,1.393269,-26.27567100000001,1.393269,-26.27567100000001,0.6307159999999999,0.955001,60.0,-2.268835,-1.884672,-4.153506,-0.175333,-0.483918,0.268273,1.48124,-1.021261,-1.858108,-2.879369,4.152013,2.85462,3.868672,2.933011,3.809763,4.168282,2.842108,3.879475,2.920836,3.809763,-0.036355,-0.0077329999999999986,-0.032458999999999995,-0.040575,-0.006232,-0.035967,0.0,0.0,0.0,-0.189761,-0.00636,-0.196121,-0.21345100000000009,-0.00508,-0.218531,0.0,0.0,0.0,0.007289,1.6e-05,0.007305,0.008143000000000001,1.4e-05,0.008157,0.0,0.0,0.0,-0.003242,-0.0,-0.003242,0.0,0.0,0.0,0.002377,0.0,0.002377,337.638965,108.42243899999998,446.061404,-651.7296690000003,-10.865559,-640.864109,46.139688,46.139688,0.0,-6.574160000000001,-6.574160000000001,0.0,12.669609,15.310003,-2.640394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,4,-48.643616,True,6.4480999999999985e-06,-22.631752,3.627319,-22.631752,3.627319,1.427866,0.8573780000000001,60.0,-2.3572490000000004,-1.957078,-4.314327,-0.864907,-0.37561,0.740074,0.5023770000000001,-1.61722,-1.298756,-2.915975,2.375297,3.48214,3.205143,3.588992,2.892171,2.366196,3.516457,3.229886,3.622297,2.892171,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,59.95575,122.103208,182.058958,-260.359037,-1.941011,-258.418026,24.417943,24.417943,0.0,-5.507443,-5.507443,0.0,17.976264,21.049246,-3.072982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,6,-93.050829,True,6.983099999999997e-06,-20.522319,0.964887,-20.522319,0.964887,1.1597540000000002,1.293379,60.0,-1.927071,-3.484442,-5.4115129999999985,-0.697966,-0.480085,1.129711,0.422497,-1.876549,-1.382263,-3.258811,2.521714,3.024221,2.846197,3.142969,3.023811,2.514638,3.008416,2.833351,3.1277630000000003,3.023811,-1e-06,-1e-06,-1e-06,-1e-06,-2e-06,-1e-06,0.0,0.0,0.0,-0.0,-1e-06,-2e-06,-0.0,-2e-06,-2e-06,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,93.26869,150.709436,243.978126,-372.962144,-1.8949080000000005,-371.067236,33.474304,33.474304,0.0,-8.824481,-8.824481,0.0,19.95369,23.386467,-3.432777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,8,-129.412609,True,9.161e-06,-14.702116,-2.763236,-14.702116,-2.763236,0.982671,1.403003,60.0,-1.75405,-3.862894,-5.616944,-0.5505220000000001,-0.509571,1.466475,0.479121,-1.83671,-1.484818,-3.321529,2.667462,2.862303,2.7773950000000003,2.983605,3.14489,2.654976,2.850816,2.765489,2.972586,3.14489,-0.0005650000000000001,-0.001293,-0.000994,-0.000416,-0.001418,-0.001008,0.0,0.0,0.0,-0.000406,-0.001336,-0.0017420000000000005,-0.000296,-0.001454,-0.00175,0.0,0.0,0.0,1e-06,-1.1e-05,-1e-05,1e-06,-9e-06,-8e-06,0.0,0.0,0.0,0.0,6e-06,7.000000000000003e-06,0.0,0.0,0.0,0.0,5e-06,5e-06,123.909641,162.59176399999996,286.501405,-459.655029,-1.461873,-458.19315599999993,39.460731,39.460731,0.0,-7.393232000000001,-7.393232000000001,0.0,20.611988,24.185584,-3.573595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,-151.886868,True,8.9591e-06,-10.362119,-6.583364,-10.362119,-6.583364,1.174095,1.3872870000000002,60.0,-3.019635,-3.810796,-6.8304300000000016,-0.456512,-0.50503,0.403075,0.482678,-1.170677,-1.451576,-2.622253,2.800269,2.820335,2.81032,2.93942,3.257301,2.795183,2.81319,2.804201,2.9325650000000003,3.257301,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,167.839516,166.182871,334.0223870000001,-529.748197,-1.367022,-528.381175,44.139001,44.139001,0.0,-11.58834,-11.58834,0.0,20.740963,24.353722,-3.612759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,12,-172.333042,True,4.2063e-06,-8.447175,-10.748114,-8.447175,-10.748114,0.993492,1.14922,60.0,-2.397495,-2.7095130000000003,-5.107008,-0.41169,-0.487433,0.605494,0.6925939999999999,-1.45564,-1.588087,-3.043727,2.964035,2.8555650000000004,2.9152310000000003,2.969331,3.362447,2.96543,2.855677,2.916054,2.969439,3.362447,0.252722,0.260791,0.256241,0.28896700000000003,0.297609,0.292734,0.0,0.0,0.0,0.336125,0.268279,0.6044039999999999,0.384694,0.306178,0.690872,0.0,0.0,0.0,0.003181,0.00277,0.005951,0.003367,0.004536,0.007903,0.0,0.0,0.0,8.8e-05,8.4e-05,0.000171,0.0,0.0,0.0,5e-06,3e-06,8e-06,206.147804,163.58911,369.736915,-588.167812,-1.983367,-586.184445,48.829458,48.829458,0.0,-15.118504,-15.118504,0.0,20.537636,24.146212,-3.608576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,14,-186.923492,True,9.7155e-06,-6.788436,-13.407623,-6.788436,-13.407623,0.940536,1.254999,60.0,-2.360403,-3.345604,-5.706008,-0.37477,-0.470774,0.614646,0.463012,-1.522528,-1.308622,-2.831151,3.050902,2.828628,2.960317,2.939489,3.461399,3.041897,2.825475,2.953649,2.936455,3.461399,0.076254,0.088758,0.081011,0.081885,0.114745,0.094414,0.0,0.0,0.0,0.12536,0.08959199999999999,0.214952,0.133823,0.115565,0.249388,0.0,0.0,0.0,0.000334,0.000313,0.000648,0.000366,0.000584,0.00095,0.0,0.0,0.0,2.2e-05,4e-06,2.5e-05,0.0,0.0,0.0,-7.000000000000003e-06,-0.0,-7.000000000000003e-06,246.31989,165.03011899999996,411.350009,-641.802013,-3.289814,-638.5122,51.651531,51.651531,0.0,-20.145593,-20.145593,0.0,20.559733,24.158978,-3.599245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,16,-198.427639,True,7.4146e-06,-4.251533,-15.997743,-4.251533,-15.997743,0.767746,1.244328,60.0,-1.796011,-3.424472,-5.220483,-0.32819,-0.452143,0.8240770000000001,0.4189,-1.515762,-1.227873,-2.743635,3.192461,2.849269,3.0650150000000003,2.955431,3.554995,3.1907330000000003,2.8450330000000004,3.062393,2.951348,3.554995,-0.001862,-0.000455,-0.001395,-0.001859,-0.000559,-0.001427,0.0,0.0,0.0,-0.003831,-0.000466,-0.004297,-0.003819,-0.00057,-0.00439,0.0,0.0,0.0,2.1e-05,2e-06,2.3e-05,2e-05,2e-06,2.2e-05,0.0,0.0,0.0,4.5e-05,0.0,4.5e-05,0.0,0.0,0.0,-2.4e-05,-1e-06,-2.4e-05,275.874125,162.554728,438.428854,-682.260726,-4.768592,-677.492135,53.090783,53.090783,0.0,-20.095977,-20.095977,0.0,20.373546,23.938846,-3.5653010000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,18,-204.403921,True,5.2968e-06,-2.435848,-18.3441,-2.435848,-18.3441,0.7199180000000001,1.207101,60.0,-1.7974139999999998,-3.348053,-5.145467,-0.288349,-0.435206,0.555349,0.404519,-1.313719,-1.184675,-2.498395,3.350189,2.893698,3.194653,2.994413,3.643907,3.346229,2.889955,3.190773,2.990796,3.643907,-0.002326,0.000369,-0.001536,-0.00239,0.000452,-0.001557,0.0,0.0,0.0,-0.005927,0.00039,-0.005536999999999999,-0.006076,0.000476,-0.0056,0.0,0.0,0.0,6.2e-05,2e-06,6.500000000000001e-05,6.500000000000001e-05,2e-06,6.7e-05,0.0,0.0,0.0,8.9e-05,0.0,8.9e-05,0.0,0.0,0.0,-5.2e-05,-1e-06,-5.2e-05,298.389792,157.785477,456.175269,-712.095634,-6.1199980000000025,-705.975636,53.143678,53.143678,0.0,-14.019095000000002,-14.019095000000002,0.0,20.035723,23.54555,-3.5098260000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,20,-207.975133,True,5.7542e-06,-0.999837,-20.416745,-0.999837,-20.416745,0.797764,1.168332,60.0,-2.491415,-3.240032,-5.731448,-0.255448,-0.421292,0.631657,0.390839,-1.4788370000000002,-1.141444,-2.62028,3.5008760000000003,2.937787,3.323796,3.033215,3.728679,3.487724,2.934453,3.313581,3.029986,3.728679,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-1e-06,-0.0,-0.0,-1e-06,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,322.99452,153.30334299999996,476.297863,-739.590451,-7.637305,-731.953146,53.541336,53.541336,0.0,-9.583051,-9.583051,0.0,19.710898,23.168403,-3.457504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,22,-208.716443,True,9.8677e-06,-0.435399,-22.333773,-0.435399,-22.333773,0.78172,1.023861,60.0,-2.700485,-2.582527,-5.283012,-0.226288,-0.405917,0.388511,0.506526,-1.246037,-1.22845,-2.474487,3.676987,2.990607,3.4770790000000003,3.080635,3.809763,3.670301,2.994114,3.473163,3.0840400000000003,3.809763,0.175484,0.19904,0.18093,0.182867,0.245571,0.197429,0.0,0.0,0.0,0.658499,0.224579,0.883078,0.683709,0.277731,0.96144,0.0,0.0,0.0,0.017066,0.003069,0.020135,0.023513,0.004868,0.028381,0.0,0.0,0.0,0.001188,0.000128,0.001316,0.0,0.0,0.0,0.000303,6e-06,0.000309,352.336754,148.586432,500.923186,-765.565254,-9.493092,-756.0721629999997,54.65815799999999,54.65815799999999,0.0,-10.412373,-10.412373,0.0,19.43734,22.858765,-3.4214260000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,24,-209.559332,True,4.5066e-06,-0.028593,-24.254104,-0.028593,-24.254104,0.762161,0.9006649999999999,60.0,-2.774765,-2.075651,-4.850417,-0.209347,-0.390816,0.379581,0.628339,-1.279699,-1.292653,-2.572352,3.836795,3.043764,3.621621,3.128555,3.887534,3.827989,3.0491080000000004,3.616362,3.133755,3.887534,0.25163,0.294125,0.260459,0.26368400000000003,0.336388,0.278886,0.0,0.0,0.0,1.121558,0.343767,1.465324,1.1698959999999998,0.394544,1.56444,0.0,0.0,0.0,0.024334,0.006019,0.030353,0.028694,0.0093,0.037994,0.0,0.0,0.0,0.000908,0.000311,0.001219,0.0,0.0,0.0,0.000218,1.6e-05,0.000233,382.386763,144.61491,527.0016730000001,-791.959111,-11.5347,-780.4244110000003,56.23452800000001,56.23452800000001,0.0,-12.597642,-12.597642,0.0,19.183988,22.574082,-3.3900940000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,26,-208.864674,True,9.1262e-06,0.424866,-25.61776,0.424866,-25.61776,0.732158,0.8697870000000001,60.0,-2.825235,-1.986015,-4.81125,-0.189738,-0.380928,0.29835300000000003,0.619139,-1.159821,-1.263166,-2.422987,3.978943,3.0699080000000003,3.748611,3.150314,3.962313,3.970691,3.073891,3.743195,3.154195,3.962313,0.242486,0.301408,0.253463,0.25957800000000003,0.341245,0.274876,0.0,0.0,0.0,1.2592299999999998,0.35835700000000004,1.617587,1.342403,0.406773,1.7491759999999998,0.0,0.0,0.0,0.011989,0.005361,0.01735,0.010126,0.008773,0.018899000000000003,0.0,0.0,0.0,-0.001341,0.000213,-0.001128,0.0,0.0,0.0,-0.000167,6e-06,-0.00016,410.425507,142.30873400000004,552.734241,-816.011428,-13.471539000000002,-802.53989,57.043129,57.043129,0.0,-14.422576,-14.422576,0.0,19.026196,22.390103,-3.363907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,28,-207.487632,True,8.7278e-06,0.65182,-26.570309,0.65182,-26.570309,0.721961,0.860317,60.0,-3.012219,-1.984449,-4.996668,-0.173038,-0.372972,0.242177,0.574322,-1.0975700000000002,-1.207247,-2.304817,4.110779,3.0820990000000004,3.866698,3.158521,4.03437,4.103554,3.085282,3.861708,3.161627,4.03437,0.190049,0.279034,0.204927,0.204031,0.319908,0.223495,0.0,0.0,0.0,1.13444,0.334395,1.468836,1.213623,0.384171,1.5977940000000002,0.0,0.0,0.0,-0.0008539999999999999,0.003943,0.00309,-0.005647,0.007125,0.001478,0.0,0.0,0.0,-0.002029,0.000104,-0.001925,0.0,0.0,0.0,-0.001631,1e-06,-0.0016300000000000002,436.922075,140.720134,577.64221,-837.944369,-15.329686,-822.614684,57.412857,57.412857,0.0,-16.223733,-16.223733,0.0,18.926889000000006,22.26992000000001,-3.343031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,4,-40.244368,True,9.6351e-06,-24.474956,4.555278,-24.474956,4.555278,1.408727,0.907812,60.0,-2.37835,-2.707608,-5.085958,-0.834407,-0.304373,0.733151,0.369172,-1.611574,-1.2911979999999998,-2.902772,2.4057880000000003,3.805629,3.508428,3.904627,3.023811,2.396814,3.813331,3.513161,3.912134,3.023811,1e-06,1e-06,1e-06,2e-06,1e-06,1e-06,0.0,0.0,0.0,0.0,2e-06,2e-06,0.0,2e-06,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,58.450762,142.04118,200.491943,-274.635476,-2.689036,-271.94644,24.428479,24.428479,0.0,-6.722783,-6.722783,0.0,24.182201,27.770458,-3.588257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,6,-89.462354,True,5.6815e-06,-23.435203,2.23303,-23.435203,2.23303,1.101112,1.297648,60.0,-1.811847,-4.147624,-5.959471,-0.6691779999999999,-0.405989,1.073108,0.358518,-1.773163,-1.561361,-3.334524,2.5505150000000003,3.2862379999999995,3.06071,3.3975440000000003,3.14489,2.544018,3.285372,3.058288,3.396707,3.14489,-0.014026,-0.024443,-0.022032,-0.015902,-0.031213,-0.027681,0.0,0.0,0.0,-0.006906,-0.039961,-0.046867,-0.007790000000000002,-0.051003,-0.058793,0.0,0.0,0.0,2e-06,-0.000176,-0.000174,2e-06,-0.000144,-0.00014199999999999998,0.0,0.0,0.0,0.0,0.000156,0.000156,0.0,0.0,0.0,-0.0,8.4e-05,8.4e-05,91.091386,178.41976599999995,269.511152,-400.177842,-3.025935,-397.151907,34.456967,34.456967,0.0,-11.191764,-11.191764,0.0,27.233128000000004,31.292139,-4.059011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
